"Nature" "When.Reported" "Occurred.Between" "Case.." "Location" "Disposition"
"483" "Fire Alarm" "11/14/13 18:06" "2013-11-14 18:06:16 and 2013-11-14 18:06:16" "1311-0211" "74 CHIEFTAN WAY; KELLUM HALL" "CLO"
"484" "Alcohol Offense" "10/12/13 22:19" "2013-10-12 22:19:35 and 2013-10-12 22:19:35" "1310-0142" "HERITAGE GROVE CIR" "PEN"
"485" "Fire Alarm" "7/27/13 15:01" "2013-07-27 15:01:08 and 2013-07-27 15:01:08" "1307-0231" "633 W JEFFERSON ST; GAMMA PHI BETA" "CLO"
"486" "Drugs" "8/28/13 0:24" "2013-08-28 00:24:30 and 2013-08-28 00:24:30" "1308-0193" "830 W JEFFERSON ST; TANNER HALL" "PEN"
"487" "Investigation" "11/24/13 22:59" "2013-11-24 22:59:34 and 2013-11-24 22:59:34" "1311-0374" "812 W JEFFERSON ST; DORMAN HALL" "CLO"
"488" "Citizen Assist" "7/30/13 23:46" "2013-07-30 23:46:26 and 2013-07-30 23:46:26" "1307-0273" "89 N WOODWARD AVE; UNION" "CLO"
"489" "Theft" "1/16/13 11:04" "2013-01-15 23:45:00 and 2013-01-16 00:45:00" "1301-0121" "Salley Hall Basketball Courts" "CLO"
"490" "Theft" "10/14/13 15:40" "2013-10-14 13:00:00 and 2013-10-14 13:05:00" "1310-0166" "282 CHAMPIONS WAY; UNIVERSITY CENTER A" "CLO"
"491" "Alcohol Offense" "7/14/13 0:50" "2013-07-14 00:50:30 and 2013-07-14 00:50:30" "1307-0092" "1912 HERITAGE GROVE CIR; HERITAGE GROVE BLDG 4" "PEN"
"492" "Traffic Offense" "10/15/13 21:51" "2013-10-15 21:50:58 and 2013-10-15 21:51:00" "1310-0186" "W TENNESSEE ST & DEWEY ST" "PEN"
"493" "Sick/Inj Person" "3/23/13 3:43" "2013-03-23 03:43:21 and 2013-03-23 03:43:21" "1303-0199" "702 UNIVERSITY WAY; GILCHRIST HALL" "CLO"
"494" "Battery" "12/10/13 2:05" "2013-12-10 02:05:05 and 2013-12-10 02:05:05" "1312-0104" "202 VARSITY DR; WILDWOOD NO.2" "CLO"
"495" "Sick/Inj Person" "2/11/13 16:24" "2013-02-11 16:24:30 and 2013-02-11 16:24:30" "1302-0113" "1920 HERITAGE GROVE CIR; HERITAGE GROVE BLDG 6" "CLO"
"496" "Investigation" "3/7/13 19:07" "2013-03-07 19:07:39 and 2013-03-07 19:07:39" "1303-0078" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"497" "Traff Crash 4" "1/10/13 8:02" "2013-01-10 08:01:45 and 2013-01-10 08:01:45" "1301-0050" "STADIUM DR & HENDRY ST" "CLO"
"498" "Suspicious Act." "1/16/13 17:35" "2013-01-16 17:35:04 and 2013-01-16 17:35:04" "1301-0123" "S WOODWARD AVE" "CLO"
"499" "Arson" "4/19/13 8:14" "2013-04-18 13:00:00 and 2013-04-19 05:00:00" "1304-0197" "114 N COPELAND ST; KUERSTEINER MUSIC BLDG" "CLO"
"500" "Welfare Check" "4/11/13 20:48" "2013-04-11 20:48:13 and 2013-04-11 20:48:13" "1304-0115" "500 CHAPEL DR" "CLO"
"501" "Traff Crash 4" "1/25/13 16:07" "2013-01-25 16:07:03 and 2013-01-25 16:07:03" "1301-0239" "VARSITY DR & W ST AUGUSTINE ST" "CLO"
"502" "Alcohol Offense" "9/19/13 22:14" "2013-09-19 22:14:00 and 2013-09-19 22:14:00" "1309-0238" "1920 HERITAGE GROVE CIR; HERITAGE GROVE BLDG 6" "PEN"
"503" "Fraud" "1/19/13 15:07" "2013-01-10 20:46:00 and 2013-01-19 15:06:56" "1301-0171" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"504" "Sick/Inj Person" "11/26/13 9:02" "2013-11-26 09:02:36 and 2013-11-26 09:02:36" "1311-0387" "969 LEARNING WAY; MENDENHALL MAINT A" "CLO"
"505" "Marchman Act" "11/1/13 2:18" "2013-11-01 02:18:49 and 2013-11-01 02:18:49" "1311-0008" "115 HONORS WAY; Cawthon Hall Lot" "PAT"
"506" "Baker Act" "8/20/13 23:22" "2013-08-20 23:22:34 and 2013-08-20 23:22:34" "1308-0110" "814 W TENNESSEE ST; DEGRAFF LOT" "CLO"
"507" "Found Property" "4/12/13 19:49" "2013-04-12 19:48:39 and 2013-04-12 19:48:39" "1304-0123" "202 VARSITY DR; WILDWOOD NO.2" "CLO"
"508" "Traff Crash 4" "10/29/13 10:37" "2013-10-29 10:30:00 and 2013-10-29 10:37:22" "1310-0379" "288 CHAMPIONS WAY; UNIVERSITY CENTER B" "CLO"
"509" "Found Property" "10/3/13 12:05" "2013-10-03 12:05:35 and 2013-10-03 12:05:35" "1310-0027" "860 TRADITIONS WAY; PARKING GARAGE #2" "CLO"
"510" "Baker Act" "11/8/13 13:40" "2013-11-08 13:40:21 and 2013-11-08 13:40:21" "1311-0157" "960 LEARNING WAY; Wellness Center" "CLO"
"511" "Crim Mischief" "2/2/13 1:42" "2013-02-02 01:42:37 and 2013-02-02 01:42:37" "1302-0015" "808 W TENNESSEE ST; DEGRAFF EAST" "CLO"
"512" "Sick/Inj Person" "8/27/13 8:28" "2013-08-27 08:28:29 and 2013-08-27 08:28:29" "1308-0181" "113 COLLEGIATE LOOP; BELLAMY BLDG" "CLO"
"513" "Sick/Inj Person" "4/27/13 0:33" "2013-04-27 00:33:06 and 2013-04-27 00:33:06" "1304-0315" "808 W TENNESSEE ST; DEGRAFF EAST" "CLO"
"514" "Theft" "2/6/13 3:08" "2013-02-06 11:00:00 and 2013-02-06 03:00:00" "1302-0056" "810 W TENNESSEE ST; DEGRAFF WEST" "CLO"
"515" "Suspicious Act." "9/5/13 11:36" "2013-09-05 11:36:25 and 2013-09-05 11:36:25" "1309-0052" "282 CHAMPIONS WAY; UNIVERSITY CENTER A" "CLO"
"516" "Lost Property" "2/14/13 8:52" "2013-02-14 08:52:24 and 2013-02-14 08:52:24" "1302-0145" NA "CLO"
"517" "Burglary" "7/17/13 0:54" "2013-07-17 00:53:44 and 2013-07-17 00:53:44" "1307-0120" "206 S WOODWARD AVE; BLACK STUDENT UNION" "PEN"
"518" "Welfare Check" "1/15/13 18:09" "2013-01-15 18:09:04 and 2013-01-15 18:09:04" "1301-0111" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"519" "Alcohol Offense" "11/2/13 20:43" "2013-11-02 20:43:19 and 2013-11-02 20:43:19" "1311-0078" "139 CHIEFTAN WAY; TULLY GYM" "CLO"
"520" "Burglary" "7/16/13 12:39" "2013-07-11 16:15:00 and 2013-07-16 12:30:00" "1307-0111" "1114 W CALL ST; STONE BLDG" "CLO"
"521" "Alcohol Offense" "10/12/13 22:06" "2013-10-12 22:06:21 and 2013-10-12 22:06:21" "1310-0141" "1920 HERITAGE GROVE CIR; HERITAGE GROVE BLDG 4" "PEN"
"522" "Sick/Inj Person" "3/27/13 11:54" "2013-03-27 11:54:08 and 2013-03-27 11:54:08" "1303-0228" "113 COLLEGIATE LOOP; BELLAMY BLDG" "CLO"
"523" "Sick/Inj Person" "5/3/13 7:50" "2013-05-03 07:50:52 and 2013-05-03 07:50:52" "1305-0026" "119 HONORS WAY; CAWTHON HALL" "CLO"
"524" "DUI" "6/12/13 23:08" "2013-06-12 23:08:16 and 2013-06-12 23:08:16" "1306-0076" "college town" "PEN"
"525" "Investigation" "4/21/13 23:21" "2013-04-21 23:21:43 and 2013-04-21 23:21:43" "1304-0227" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"526" "Drugs" "7/26/13 23:03" "2013-07-26 23:03:07 and 2013-07-26 23:03:07" "1307-0232" "714 UNIVERSITY WAY; LANDIS HALL" "PEN"
"527" "Disturbance" "11/20/13 12:47" "2013-11-20 12:47:39 and 2013-11-20 12:47:39" "1311-0301" "89 N WOODWARD AVE; UNION" "CLO"
"528" "Suspicious Act." "12/29/13 23:13" "2013-12-29 23:13:01 and 2013-12-29 23:13:01" "1312-0200" "411 STADIUM DR; CAMPBELL STADIUM" "CLO"
"529" "Agency Assist" "5/28/13 3:52" "2013-05-28 03:52:39 and 2013-05-28 03:52:40" "1305-0188" "W GAINES ST" "CLO"
"530" "Suspicious Act." "8/3/13 23:23" "2013-08-03 23:23:17 and 2013-08-03 23:23:17" "1308-0019" "506 W PENSACOLA ST; COLLEGE OF LAW" "CLO"
"531" "Theft" "5/8/13 0:52" "2013-05-08 00:02:00 and 2013-05-08 00:52:41" "1305-0070" "1165 ACADEMIC WAY; MCCOLLUM HALL" "CLO"
"532" "Investigation" "4/18/13 12:31" "2013-04-18 12:30:57 and 2013-04-18 12:30:57" "1304-0185" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"533" "Welfare Check" "11/14/13 14:34" "2013-11-14 14:33:57 and 2013-11-14 14:33:57" "1311-0209" "282 CHAMPIONS WAY; UNIVERSITY CENTER A" "CLO"
"534" "Found Property" "2/8/13 15:03" "2013-02-08 15:03:08 and 2013-02-08 15:03:08" "1302-0083" "1106 W CALL ST; SALLEY HALL" "CLO"
"535" "Official Paper" "3/21/13 2:36" "2013-03-21 02:36:45 and 2013-03-21 02:36:45" "1303-0173" "714 UNIVERSITY WAY; LANDIS HALL" "CLO"
"536" "Sick/Inj Person" "3/25/13 9:44" "2013-03-25 09:00:00 and 2013-03-25 09:00:00" "1303-0209" "403 STADIUM DR; UNIVERSITY CENTER D" "CLO"
"537" "Alcohol Offense" "4/26/13 0:12" "2013-04-26 00:12:58 and 2013-04-26 00:12:58" "1304-0290" "459 W COLLEGE AVE; Potbellies" "PEN"
"538" "Sick/Inj Person" "2/20/13 1:10" "2013-02-20 01:10:12 and 2013-02-20 01:10:12" "1302-0206" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"539" "Domestic" "2/22/13 4:36" "2013-02-22 04:36:10 and 2013-02-22 04:36:10" "1302-0226" "1900 HERITAGE GROVE CIR; HERITAGE GROVE BLDG 1" "CLO"
"540" "Property Damage" "9/23/13 16:34" "2013-09-23 16:34:23 and 2013-09-23 16:34:23" "1309-0277" "109 COLLEGIATE LOOP; THAGARD HEALTH CENTER" "CLO"
"541" "Welfare Check" "10/14/13 12:04" "2013-10-14 12:02:37 and 2013-10-14 12:02:37" "1310-0164" "78 CHIEFTAN WAY; SMITH HALL" "CLO"
"542" "Traff Crash 4" "10/30/13 15:06" "2013-10-30 15:06:55 and 2013-10-30 15:06:55" "1310-0401" "104 N WOODWARD AVE; Parking Garage #1" "CLO"
"543" "Fire Alarm" "9/6/13 11:32" "2013-09-06 11:31:58 and 2013-09-06 11:31:58" "1309-0076" "319 STADIUM DR; KING LIFE SCI. BLDG" "CLO"
"544" "Sick/Inj Person" "9/24/13 11:38" "2013-09-24 11:38:18 and 2013-09-24 11:38:18" "1309-0283" "139 CHIEFTAN WAY; TULLY GYM" "CLO"
"545" "Burglary" "7/18/13 21:57" "2013-07-18 21:57:30 and 2013-07-18 21:57:30" "1307-0144" "78 CHIEFTAN WAY; SMITH HALL" "CLO"
"546" "Agency Assist" "1/11/13 3:51" "2013-01-11 03:51:35 and 2013-01-11 03:51:35" "1301-0063" "HERITAGE GROVE CIR" "CLO"
"547" "Traff Crash 4" "6/21/13 10:32" "2013-06-21 10:32:06 and 2013-06-21 10:32:06" "1306-0125" "87 N WOODWARD AVE; OGLESBY UNION - ACTIVITIES BLD" "CLO"
"548" "Alcohol Offense" "3/17/13 15:29" "2013-03-17 15:29:54 and 2013-03-17 15:29:54" "1303-0142" "LORENE ST" "PEN"
"549" "DUI" "8/28/13 3:29" "2013-08-28 03:29:01 and 2013-08-28 03:29:02" "1308-0198" "W GAINES ST" "PEN"
"550" "Fraud" "2/6/13 11:38" "2013-01-30 14:00:00 and 2013-02-06 11:38:05" "1302-0058" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"551" "Investigation" "7/10/13 9:09" "2013-07-10 09:09:54 and 2013-07-10 09:09:54" "1307-0064" "505 W PENSACOLA ST; Civic Center" "CLO"
"552" "Sick/Inj Person" "12/6/13 0:37" "2013-12-06 00:37:32 and 2013-12-06 00:37:32" "1312-0056" "702 UNIVERSITY WAY; GILCHRIST HALL" "CLO"
"553" "Traff Crash 4" "9/5/13 10:55" "2013-09-05 10:55:02 and 2013-09-05 10:55:02" "1309-0051" "104 N WOODWARD AVE; Parking Garage #1" "CLO"
"554" "Death Investiga" "9/7/13 11:30" "2013-09-07 11:30:24 and 2013-09-07 11:30:24" "1309-0086" "810 W TENNESSEE ST; DEGRAFF WEST" "CLO"
"555" "Disorderly" "1/10/13 1:52" "2013-01-10 01:52:21 and 2013-01-10 01:52:21" "1301-0049" "809 ACADEMIC WAY; CONRADI BLDG" "CLO"
"556" "Suspicious Act." "7/29/13 14:26" "2013-07-29 14:26:02 and 2013-07-29 14:26:02" "1307-0258" "909 ANTARCTIC WAY; CARRAWAY BLDG" "CLO"
"557" "Fire Alarm" "12/16/13 11:41" "2013-12-16 11:41:26 and 2013-12-16 11:41:26" "1312-0163" "1800 E PAUL DIRAC DR; Magnetic Lab" "CLO"
"558" "Sick/Inj Person" "4/28/13 23:33" "2013-04-28 23:33:18 and 2013-04-28 23:33:18" "1304-0330" "930 W JEFFERSON ST; RAGANS HALL 3 (C)" "CLO"
"559" "Traffic Offense" "2/3/13 2:41" "2013-02-03 02:41:15 and 2013-02-03 02:41:26" "1302-0028" "555 W JEFFERSON ST; KAPPA DELTA" "CLO"
"560" "Baker Act" "10/24/13 12:11" "2013-10-24 12:10:41 and 2013-10-24 12:10:41" "1310-0295" "1107 W CALL ST; NEW PSYCHOLOGY BLDG" "CLO"
"561" "Alcohol Offense" "8/27/13 2:07" "2013-08-27 02:07:18 and 2013-08-27 02:07:18" "1308-0177" "500 W COLLEGE AVE" "PEN"
"562" "Agency Assist" "1/30/13 15:05" "2013-01-30 15:05:05 and 2013-01-30 15:05:05" "1301-0293" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"563" "Crim Mischief" "3/29/13 22:11" "2013-03-29 19:30:00 and 2013-03-29 22:00:04" "1303-0272" "1122 SPIRIT WAY; PARKING GARAGE #3" "CLO"
"564" "Information Bul" "10/11/13 22:56" "2013-10-11 22:56:45 and 2013-10-11 22:56:45" "1310-0128" "808 W TENNESSEE ST; DEGRAFF EAST" "CLO"
"565" "Disturbance" "5/31/13 19:03" "2013-05-31 19:03:21 and 2013-05-31 19:03:21" "1305-0222" "270 CHIEFTAN WAY; HOWSER STADIUM" "CLO"
"566" "Information Bul" "4/20/13 13:27" "2013-04-20 13:27:51 and 2013-04-20 13:27:51" "1304-0213" "HERITAGE GROVE CIR" "CLO"
"567" "Theft" "10/28/13 17:27" "2013-10-28 16:20:00 and 2013-10-28 17:03:00" "1310-0375" "150 CONVOCATION WAY; SUWANNEE ROOM" "PEN"
"568" "Information Bul" "1/14/13 15:53" "2013-01-14 15:53:52 and 2013-01-14 15:53:52" "1301-0089" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"569" "Traff Crash 4" "12/2/13 9:09" "2013-12-02 09:06:12 and 2013-12-02 09:06:12" "1312-0008" "268 CHIEFTAN WAY; WOMENS SOFTBALL LOT" "CLO"
"570" "Marchman Act" "9/10/13 0:54" "2013-09-10 00:54:50 and 2013-09-10 00:54:50" "1309-0112" "702 UNIVERSITY WAY; GILCHRIST HALL" "CLO"
"571" "Theft" "11/3/13 9:33" "2013-11-03 09:33:27 and 2013-11-03 09:33:27" "1311-0091" "CONVOCATION WAY" "CLO"
"572" "Burglary" "12/3/13 22:16" "2013-12-03 22:16:24 and 2013-12-03 22:16:24" "1312-0030" "HERITAGE GROVE CIR" "CLO"
"573" "Lost/Stolen Tag" "10/30/13 12:14" "2013-10-29 01:00:00 and 2013-10-29 09:00:00" "1310-0395" "318 S COPELAND ST; DELTA TAU DELTA" "CLO"
"574" "Investigation" "9/25/13 16:15" "2013-09-25 16:10:28 and 2013-09-25 16:15:28" "1309-0301" "1801 N ROBERTS AVE; PROPERTY RECORDS" "CLO"
"575" "Theft" "11/6/13 4:36" "2013-11-06 04:15:00 and 2013-11-06 04:16:00" "1311-0132" "116 HONORS WAY; STROZIER LIBRARY" "CLO"
"576" "Crim Mischief" "6/4/13 6:59" "2013-06-04 06:59:48 and 2013-06-04 06:59:48" "1306-0016" "296 CHAMPIONS WAY; UNIVERSITY CENTER C" "CLO"
"577" "Special Assignm" "10/10/13 16:14" "2013-10-10 16:00:00 and 2013-10-10 20:00:00" "1310-0112" "1641 LEVY AVE; ALUMNI VILLAGE" "CLO"
"578" "Alcohol Offense" "2/15/13 20:21" "2013-02-15 20:21:41 and 2013-02-15 20:21:41" "1302-0154" "publix" "CLO"
"579" "DUI" "9/18/13 2:07" "2013-09-18 02:07:14 and 2013-09-18 02:07:16" "1309-0220" "W TENNESSEE ST" "PEN"
"580" "Intox Person 2" "11/2/13 14:43" "2013-11-02 14:43:10 and 2013-11-02 14:43:10" "1311-0049" "MURPHREE ST" "CLO"
"581" "Burglary" "7/27/13 19:59" "2013-07-27 03:00:00 and 2013-07-27 03:15:00" "1307-0235" "808 W TENNESSEE ST; DEGRAFF EAST" "CLO"
"582" "Sick/Inj Person" "1/27/13 6:24" "2013-01-27 06:24:19 and 2013-01-27 06:24:19" "1301-0251" "702 UNIVERSITY WAY; GILCHRIST HALL" "CLO"
"583" "Lost Property" "2/1/13 20:43" "2013-02-01 20:43:41 and 2013-02-01 20:43:41" "1302-0011" "500 W COLLEGE AVE" "CLO"
"584" "Theft" "2/3/13 16:48" "2013-02-03 16:48:09 and 2013-02-03 16:48:09" "1302-0030" "806 UNIVERSITY WAY; DEVINEY HALL" "CLO"
"585" "Drugs" "12/3/13 22:30" "2013-12-03 22:30:37 and 2013-12-03 22:30:37" "1312-0029" "HERITAGE GROVE CIR" "PEN"
"586" "Suspicious Act." "6/29/13 11:02" "2013-06-29 11:02:36 and 2013-06-29 11:02:36" "1306-0187" "945 LEARNING WAY; TRADITIONS HALL" "CLO"
"587" "Alcohol Offense" "11/16/13 14:28" "2013-11-16 14:28:29 and 2013-11-16 14:28:29" "1311-0239" "945 W JEFFERSON ST" "CLO"
"588" "Intox Person 2" "7/27/13 2:05" "2013-07-27 02:05:36 and 2013-07-27 02:05:36" "1307-0226" "810 W TENNESSEE ST; DEGRAFF WEST" "CLO"
"589" "Welfare Check" "12/5/13 16:41" "2013-12-05 16:41:49 and 2013-12-05 16:41:49" "1312-0050" "1165 ACADEMIC WAY; MCCOLLUM HALL" "CLO"
"590" "Agency Assist" "12/17/13 4:03" "2013-12-17 04:03:22 and 2013-12-17 04:03:22" "1312-0167" "700 W VIRGINIA ST" "CLO"
"591" "Lost Property" "10/17/13 22:21" "2013-10-17 22:21:11 and 2013-10-17 22:21:11" "1310-0215" "113 COLLEGIATE LOOP; BELLAMY BLDG" "CLO"
"592" "Crim Mischief" "1/22/13 8:01" "2013-01-18 16:30:00 and 2013-01-22 08:01:23" "1301-0196" "609 W ST AUGUSTINE ST; CAMPUS SERVICES BLDG." "CLO"
"593" "Sick/Inj Person" "10/16/13 23:20" "2013-10-16 23:20:05 and 2013-10-16 23:20:05" "1310-0200" "74 CHIEFTAN WAY; KELLUM HALL" "CLO"
"594" "Sick/Inj Person" "1/11/13 15:07" "2013-01-10 21:30:00 and 2013-01-10 21:30:00" "1301-0068" "119 HONORS WAY; CAWTHON HALL" "CLO"
"595" "Theft" "5/29/13 10:51" "2013-05-24 15:00:00 and 2013-05-29 07:30:00" "1305-0202" "113 COLLEGIATE LOOP; BELLAMY BLDG" "CLO"
"596" "Special Assignm" "9/18/13 21:13" "2013-09-18 21:00:00 and 2013-09-19 01:30:00" "1309-0227" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"597" "Traffic Offense" "2/24/13 15:29" "2013-02-24 15:29:23 and 2013-02-24 15:29:25" "1302-0253" "STADIUM DR" "CLO"
"598" "Found Property" "4/25/13 1:03" "2013-04-25 01:03:31 and 2013-04-25 01:03:31" "1304-0267" "989 LEARNING WAY; CLASSROOM FACILITY" "CLO"
"599" "Crim Mischief" "3/8/13 1:19" "2013-03-08 01:18:58 and 2013-03-08 01:18:58" "1303-0079" "115 HONORS WAY; Cawthon Hall Lot" "EXP"
"600" "Sick/Inj Person" "8/7/13 10:19" "2013-08-07 10:19:37 and 2013-08-07 10:19:37" "1308-0033" "555 W PENSACOLA ST; TURNBULL CONFERENCE CENTER" "CLO"
"601" "Suspicious Act." "11/12/13 20:30" "2013-11-12 20:30:39 and 2013-11-12 20:30:39" "1311-0190" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"602" "Suspicious Act." "6/1/13 1:55" "2013-06-01 01:55:05 and 2013-06-01 01:55:05" "1306-0002" "114 N COPELAND ST; KUERSTEINER MUSIC BLDG" "PEN"
"603" "Sick/Inj Person" "9/3/13 9:32" "2013-09-03 09:31:51 and 2013-09-03 09:31:51" "1309-0024" "631 UNIVERSITY WAY; WILLIAMS BLDG" "CLO"
"604" "Found Property" "7/12/13 8:54" "2013-07-10 10:30:00 and 2013-07-10 12:00:00" "1307-0080" "89 N WOODWARD AVE; UNION" "CLO"
"605" "Sick/Inj Person" "9/17/13 19:48" "2013-09-17 19:48:11 and 2013-09-17 19:48:11" "1309-0215" "118 VARSITY WAY; LEACH CENTER" "CLO"
"606" "Information Bul" "10/2/13 12:34" "2013-10-02 12:34:24 and 2013-10-02 12:34:24" "1310-0016" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"607" "Traffic Stop" "11/1/13 16:59" "2013-11-01 16:59:25 and 2013-11-01 16:59:27" "1311-0022" "1060 West Tennessee Street" "PEN"
"608" "Alcohol Offense" "10/31/13 22:19" "2013-10-31 22:19:44 and 2013-10-31 22:19:44" "1310-0424" "511 W COLLEGE AVE; Commuter Lot" "PAT"
"609" "Sick/Inj Person" "2/17/13 2:46" "2013-02-17 02:46:15 and 2013-02-17 02:46:15" "1302-0177" "182 CONVOCATION WAY; BRYAN HALL" "CLO"
"610" "Theft" "8/25/13 17:14" "2013-08-24 22:15:00 and 2013-08-25 17:14:00" "1308-0156" "1147 ACADEMIC WAY; ROGERS HALL" "CLO"
"611" "Theft" "5/2/13 8:33" "2013-03-27 10:00:00 and 2013-03-28 02:00:00" "1305-0013" "142 COLLEGIATE LOOP; SHORES BLDG" "CLO"
"612" "Traff Hit/Run 3" "1/6/13 19:31" "2013-01-06 19:31:03 and 2013-01-06 19:31:03" "1301-0016" "CHIEFTAN WAY & W PENSACOLA ST" "CLO"
"613" "Traff Crash 4" "4/22/13 18:57" "2013-04-22 18:57:56 and 2013-04-22 18:57:56" "1304-0234" "643 UNIVERSITY WAY; Dodd Hall Lot" "CLO"
"614" "Theft" "9/22/13 20:43" "2013-09-21 08:00:00 and 2013-09-22 08:00:00" "1309-0268" "139 CHIEFTAN WAY; TULLY GYM" "CLO"
"615" "Traff Crash 4" "11/21/13 12:50" "2013-11-21 12:47:28 and 2013-11-21 12:47:28" "1311-0316" "2010 LEVY AVE" "CLO"
"616" "Disturbance" "9/10/13 2:40" "2013-09-10 02:40:03 and 2013-09-10 02:40:03" "1309-0114" "E TENNESSEE ST" "CLO"
"617" "Sick/Inj Person" "6/24/13 1:47" "2013-06-24 01:46:59 and 2013-06-24 01:46:59" "1306-0141" "714 UNIVERSITY WAY; LANDIS HALL" "CLO"
"618" "Harassment" "9/20/13 12:58" "2013-09-20 12:58:10 and 2013-09-20 12:58:10" "1309-0248" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"619" "Investigation" "3/5/13 15:58" "2013-03-05 15:58:02 and 2013-03-05 15:58:02" "1303-0051" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"620" "Investigation" "7/19/13 16:33" "2013-07-19 16:33:12 and 2013-07-19 16:33:12" "1307-0156" "1800 E PAUL DIRAC DR; Magnetic Lab" "CLO"
"621" "Disorderly" "11/22/13 3:00" "2013-11-22 03:00:26 and 2013-11-22 03:00:26" "1311-0333" "938 W JEFFERSON ST; WILDWOOD NO.1" "PEN"
"622" "Burglary" "12/1/13 20:19" "2013-12-01 16:00:00 and 2013-12-01 20:19:26" "1312-0005" "1916 HERITAGE GROVE CIR; HERITAGE GROVE BLDG 5" "CLO"
"623" "Welfare Check" "3/28/13 12:05" "2013-03-28 12:04:43 and 2013-03-28 12:04:43" "1303-0244" "1650 Airport Drive" "CLO"
"624" "Fire Alarm" "6/13/13 23:37" "2013-06-13 23:37:50 and 2013-06-13 23:37:50" "1306-0085" "668 UNIVERSITY WAY; BROWARD HALL" "CLO"
"625" "Alcohol Offense" "12/7/13 23:41" "2013-12-07 23:41:42 and 2013-12-07 23:41:42" "1312-0081" "N COPELAND ST & W CALL ST" "PEN"
"626" "Sick/Inj Person" "10/26/13 18:12" "2013-10-26 15:30:00 and 2013-10-26 15:45:00" "1310-0345" "411 STADIUM DR; CAMPBELL STADIUM" "CLO"
"627" "Welfare Check" "8/21/13 12:11" "2013-08-21 12:11:06 and 2013-08-21 12:11:06" "1308-0114" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"628" "Theft" "9/27/13 11:13" "2013-09-26 10:00:00 and 2013-09-26 11:00:00" "1309-0314" "1115 W CALL ST; THRASHER MEDICAL SCHOOL" "CLO"
"629" "Theft" "2/18/13 19:23" "2013-02-18 12:50:00 and 2013-02-18 16:50:00" "1302-0195" "319 STADIUM DR; KING LIFE SCI. BLDG" "CLO"
"630" "Sick/Inj Person" "9/23/13 12:55" "2013-09-23 12:55:04 and 2013-09-23 12:55:04" "1309-0275" "555 W PENSACOLA ST; TURNBULL CONFERENCE CENTER" "CLO"
"631" "Disorderly" "9/5/13 0:05" "2013-09-05 00:05:52 and 2013-09-05 00:05:52" "1309-0044" "W TENNESSEE ST & DEWEY ST" "PEN"
"632" "Fire" "10/20/13 12:29" "2013-10-20 12:29:04 and 2013-10-20 12:29:04" "1310-0243" "W PARK AVE & N COPELAND ST" "CLO"
"633" "Traff Crash 4" "3/28/13 17:05" "2013-03-28 17:05:16 and 2013-03-28 17:05:16" "1303-0251" "403 STADIUM DR; UNIVERSITY CENTER D" "CLO"
"634" "Fire Alarm" "11/1/13 12:08" "2013-11-01 12:08:42 and 2013-11-01 12:08:42" "1311-0017" "109 COLLEGIATE LOOP; THAGARD HEALTH CENTER" "CLO"
"635" "Sick/Inj Person" "11/2/13 6:39" "2013-11-02 06:39:21 and 2013-11-02 06:39:21" "1311-0043" "78 CHIEFTAN WAY; SMITH HALL" "CLO"
"636" "Baker Act" "8/9/13 8:26" "2013-08-09 08:26:08 and 2013-08-09 08:26:08" "1308-0044" "1115 W CALL ST; THRASHER MEDICAL SCHOOL" "CLO"
"637" "Traffic Offense" "7/18/13 3:17" "2013-07-18 03:17:26 and 2013-07-18 03:17:27" "1307-0140" "W PENSACOLA ST" "PEN"
"638" "Fire Alarm" "4/11/13 10:27" "2013-04-11 10:27:28 and 2013-04-11 10:27:28" "1304-0111" "143 HONORS WAY; JOHNSTON BLDG" "CLO"
"639" "Drugs" "4/7/13 20:55" "2013-04-07 20:55:56 and 2013-04-07 20:55:56" "1304-0074" "287 CHAMPIONS WAY; Langford Green" "PEN"
"640" "Found Property" "11/2/13 20:11" "2013-11-02 20:11:29 and 2013-11-02 20:11:29" "1311-0071" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"641" "Fire Alarm" "2/10/13 14:19" "2013-02-10 14:19:48 and 2013-02-10 14:19:48" "1302-0103" "812 W JEFFERSON ST; DORMAN HALL" "CLO"
"642" "Theft" "11/7/13 18:43" "2013-11-06 16:00:00 and 2013-11-07 18:00:00" "1311-0149" "356 PENNELL CIR" "CLO"
"643" "Investigation" "9/28/13 16:14" "2013-09-28 16:14:28 and 2013-09-28 16:14:28" "1309-0323" "74 CHIEFTAN WAY; KELLUM HALL" "CLO"
